,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON,COUNTRY,HEIGHT,WEIGHT,DRAFT_YEAR
5708,Nate Robinson,1610612744,101126,2011,USA,5-9,180,2005
5710,Dorell Wright,1610612744,2748,2011,USA,6-9,205,2004
5717,Donte Greene,1610612758,201590,2011,,,,
5720,Terrence Williams,1610612758,201944,2011,,,,
5723,Hassan Whiteside,1610612758,202355,2011,USA,7-0,265,2010
5726,Joel Przybilla,1610612757,2038,2011,,,,
5729,Kurt Thomas,1610612757,703,2011,,,,
5730,Jonny Flynn,1610612757,201938,2011,,,,
5731,Craig Smith,1610612757,200783,2011,,,,
5734,Jamal Crawford,1610612757,2037,2011,USA,6-5,200,2000
5735,Raymond Felton,1610612757,101109,2011,USA,6-1,205,2005
5736,Hasheem Thabeet,1610612757,201934,2011,,,,
5737,Wesley Johnson,1610612750,202325,2011,USA,6-7,215,2010
5738,Anthony Randolph,1610612750,201576,2011,,,,
5740,Martell Webster,1610612750,101110,2011,USA,6-7,230,2005
5742,Brad Miller,1610612750,1802,2011,,,,
5743,Wayne Ellington,1610612750,201961,2011,USA,6-4,207,2009
5744,Michael Beasley,1610612750,201563,2011,USA,6-9,235,2008
5748,Darko Milicic,1610612750,2545,2011,,,,
5750,DeAndre Liggins,1610612753,202732,2011,USA,6-6,209,2011
5752,Antawn Jamison,1610612739,1712,2011,,,,
5754,Anthony Parker,1610612739,1515,2011,,,,
5757,D.J. Kennedy,1610612739,202810,2011,USA,6-5,214,Undrafted
5758,Manny Harris,1610612739,202412,2011,USA,6-5,185,Undrafted
5769,D.J. Augustin,1610612766,201571,2011,USA,5-11,183,2008
5770,Jamario Moon,1610612766,200081,2011,,,,
5776,Derrick Brown,1610612766,201974,2011,,,,
5784,Morris Almond,1610612764,201165,2011,,,,
5786,James Singleton,1610612764,101189,2011,,,,
5787,Maurice Evans,1610612764,2230,2011,,,,
5792,Jon Leuer,1610612749,202720,2011,USA,6-10,228,2011
5794,Shaun Livingston,1610612749,2733,2011,USA,6-7,192,2004
5799,Jon Brockman,1610612749,201972,2011,,,,
5800,Carlos Delfino,1610612749,2568,2011,,,,
5804,JaJuan Johnson,1610612738,202707,2011,,,,
5806,Ben Wallace,1610612765,1112,2011,,,,
5811,Ben Gordon,1610612765,2732,2011,USA,6-3,205,2004
5815,Damien Wilkins,1610612765,2863,2011,USA,6-6,217,Undrafted
5817,Vernon Macklin,1610612765,202731,2011,,,,
5822,Steve Nash,1610612756,959,2011,Canada,6-3,178,1996
5823,Hakim Warrick,1610612756,101124,2011,,,,
5825,Michael Redd,1610612756,2072,2011,,,,
5826,Josh Childress,1610612756,2735,2011,USA,6-8,210,2004
5827,Robin Lopez,1610612756,201577,2011,USA,7-0,281,2008
5830,Grant Hill,1610612756,255,2011,,,,
5832,Kyrylo Fesenko,1610612754,201178,2011,,,,
5833,Walker Russell,1610612765,201041,2011,,,,
5834,Marcus Camby,1610612745,948,2011,,,,
5835,Earl Boykins,1610612745,1863,2011,,,,
5836,Kyle Lowry,1610612745,200768,2011,USA,6-0,196,2006
5839,Rudy Fernandez,1610612743,201164,2011,,,,
5840,Lester Hudson,1610612739,201991,2011,USA,6-3,190,2009
5841,Henry Walker,1610612752,201611,2011,USA,6-6,235,2008
5844,Justin Dentmon,1610612761,202458,2011,,,,
5845,Roger Mason Jr.,1610612764,2427,2011,,,,
5846,Corey Maggette,1610612766,1894,2011,,,,
5847,Semih Erden,1610612739,201623,2011,,,,
5849,Chris Johnson,1610612740,202419,2011,USA,6-11,210,Undrafted
5850,CJ Miles,1610612762,101139,2011,USA,6-6,220,2005
5853,Dennis Horner,1610612751,202862,2011,,,,
5854,Lamar Odom,1610612742,1885,2011,,,,
5855,Dwight Howard,1610612753,2730,2011,USA,6-10,265,2004
5856,Eduardo Najera,1610612766,2059,2011,,,,
5857,Jeremy Lin,1610612752,202391,2011,USA,6-3,200,Undrafted
5858,Keith Benson,1610612744,202728,2011,USA,6-11,230,2011
5860,Justin Dentmon,1610612759,202458,2011,,,,
5861,Malcolm Thomas,1610612745,202952,2011,USA,6-9,225,Undrafted
5863,Edwin Ubiles,1610612764,202775,2011,,,,
5864,Jerryd Bayless,1610612761,201573,2011,USA,6-3,200,2008
5866,Jerry Smith,1610612751,202536,2011,,,,
5867,Eric Dawson,1610612759,201286,2011,USA,6-9,250,Undrafted
5868,Andray Blatche,1610612764,101154,2011,,,,
5869,Sean Williams,1610612742,201157,2011,,,,
5870,Rasual Butler,1610612761,2446,2011,USA,6-7,215,2002
5871,Andres Nocioni,1610612755,2804,2011,,,,
5872,Ryan Hollins,1610612739,200797,2011,USA,7-0,240,2006
5873,JJ Hickson,1610612758,201581,2011,USA,6-9,242,2008
5874,Jeff Foote,1610612740,202880,2011,,,,
5875,Jeff Foster,1610612754,1902,2011,,,,
5876,Rashard Lewis,1610612764,1740,2011,,,,
5879,Richard Jefferson,1610612759,2210,2011,USA,6-7,233,2001
5880,Brian Cook,1610612746,2567,2011,,,,
5881,Ramon Sessions,1610612739,201196,2011,USA,6-3,190,2007
5882,Boris Diaw,1610612766,2564,2011,France,6-8,250,2003
5883,Jordan Hill,1610612745,201941,2011,USA,6-10,240,2009
5884,Jonny Flynn,1610612745,201938,2011,,,,
5885,Hasheem Thabeet,1610612745,201934,2011,,,,
5886,Derek Fisher,1610612747,965,2011,,,,
5887,Jason Kapono,1610612747,2574,2011,USA,6-8,215,2003
5888,Luke Walton,1610612747,2575,2011,,,,
5889,Gerald Wallace,1610612757,2222,2011,USA,6-7,220,2001
5890,Marcus Camby,1610612757,948,2011,,,,
5891,Chris Johnson,1610612757,202419,2011,USA,6-11,210,Undrafted
5892,Leandro Barbosa,1610612761,2571,2011,Brazil,6-3,194,2003
5893,Mehmet Okur,1610612751,2246,2011,,,,
5894,Monta Ellis,1610612744,101145,2011,USA,6-3,185,2005
5895,Ekpe Udoh,1610612744,202327,2011,USA,6-10,245,2010
5896,Terrence Williams,1610612745,201944,2011,,,,
5897,Ryan Reid,1610612760,202385,2011,,,,
5898,Nene,1610612743,2403,2011,Brazil,6-11,250,2002
5899,JaVale McGee,1610612764,201580,2011,USA,7-0,270,2008
5900,Nick Young,1610612764,201156,2011,USA,6-7,210,2007
5901,Ronny Turiaf,1610612764,101142,2011,France,6-10,249,2005
5902,Sam Young,1610612763,201970,2011,,,,
5903,Stephen Jackson,1610612749,1536,2011,,,,
5906,Solomon Jones,1610612740,200780,2011,,,,
5907,T.J. Ford,1610612759,2551,2011,,,,
5908,Anthony Carter,1610612761,1853,2011,,,,
5910,Francisco Elson,1610612755,1922,2011,,,,
5912,Andre Emmett,1610612751,2765,2011,,,,
5913,Christian Eyenga,1610612739,201963,2011,,,,
5914,Jermaine O'Neal,1610612738,979,2011,,,,
5915,Ben Uzoh,1610612739,202386,2011,,,,
5917,Armon Johnson,1610612757,202356,2011,,,,
5918,Renaldo Balkman,1610612752,200764,2011,,,,
5919,Shawne Williams,1610612751,200761,2011,USA,6-10,230,2006
5921,Carldell Johnson,1610612740,201291,2011,,,,
5922,DaJuan Summers,1610612740,201969,2011,USA,6-8,240,2009
5924,Josh Davis,1610612763,2668,2011,,,,
5926,Solomon Jones,1610612746,200780,2011,,,,
5927,Hamady Ndiaye,1610612764,202380,2011,,,,
5928,Earl Barron,1610612744,2853,2011,USA,7-0,250,Undrafted
5929,Mychel Thompson,1610612739,202814,2011,,,,
5930,DeMarre Carroll,1610612743,201960,2011,USA,6-6,215,2009
5931,Larry Hughes,1610612753,1716,2011,,,,
5932,Larry Owens,1610612751,202082,2011,,,,
5934,Courtney Fortson,1610612746,202622,2011,,,,
5935,Trey Johnson,1610612740,201234,2011,,,,
5936,Andrew Bogut,1610612749,101106,2011,Australia,7-0,260,2005
5937,Donald Sloan,1610612737,202388,2011,USA,6-3,205,Undrafted
5938,Darington Hobson,1610612749,202359,2011,,,,
5939,Ish Smith,1610612744,202397,2011,USA,6-0,175,Undrafted
5940,Kwame Brown,1610612744,2198,2011,,,,
5941,Ike Diogu,1610612759,101113,2011,,,,
5943,Xavier Henry,1610612763,202333,2011,USA,6-6,220,2010
5944,Garret Siler,1610612756,202081,2011,,,,
5945,Marreese Speights,1610612755,201578,2011,USA,6-10,255,2008
5946,Brian Skinner,1610612763,1730,2011,,,,
5947,Brad Wanamaker,1610612737,202954,2011,USA,6-3,210,Undrafted
5949,Magnum Rolle,1610612737,202375,2011,,,,
5950,Pape Sy,1610612737,202377,2011,,,,
5951,Ben Uzoh,1610612766,202386,2011,,,,
5952,Durrell Summers,1610612766,202872,2011,,,,
5953,Melvin Ely,1610612766,2408,2011,,,,
5954,Taylor Griffin,1610612766,201981,2011,,,,
5955,Marcus Landry,1610612756,202068,2011,USA,6-7,230,Undrafted
5956,Cory Higgins,1610612743,202809,2011,,,,
5957,Bonzi Wells,1610612750,1719,2011,,,,
5958,Gerald Green,1610612747,101123,2011,USA,6-7,205,2005
5959,Mehmet Okur,1610612762,2246,2011,,,,
5960,Frank Hassell,1610612759,202912,2011,,,,
5961,Gani Lawal,1610612759,202371,2011,,,,
5962,Luke Zeller,1610612759,202545,2011,,,,
5964,Gilbert Brown,1610612738,202904,2011,,,,
5965,Jamal Sampson,1610612738,2441,2011,,,,
5966,Michael Sweetney,1610612738,2552,2011,,,,
5968,Greivis Vasquez,1610612763,202349,2011,Venezuela,6-6,217,2010
5969,Walter Sharpe,1610612763,201594,2011,,,,
5970,Devin Green,1610612752,101209,2011,,,,
5971,Ime Udoka,1610612751,2137,2011,,,,
5972,Stephen Graham,1610612751,101211,2011,,,,
5973,Derrick Byars,1610612748,201182,2011,,,,
5974,Damien Wilkins,1610612765,1962936495,2011,,,,
5975,Vernon Macklin,1610612765,122683568,2011,,,,
5976,Jarrid Famous,1610612754,202820,2011,,,,Undrafted
5977,Matt Rogers,1610612754,202418,2011,,,,
5978,Tyren Johnson,1610612754,202792,2011,,,,
5979,Drew Neitzel,1610612742,202957,2011,,,,
5980,Jerome Randle,1610612742,202963,2011,,,,
5981,Isma'il Muhammad,1610612766,200894,2011,,,,
5982,Marcus Hubbard,1610612746,201647,2011,,,,
5983,Jeremy Wise,1610612748,202217,2011,,,,
5984,JamesOn Curry,1610612751,201191,2011,,,,
5985,Antoine Hood,1610612759,200852,2011,,,,
5986,Doug Thomas,1610612759,201230,2011,,,,
5987,Steve Novak,1610612759,200779,2011,USA,6-10,225,2006
5988,Edwin Ubiles,1610612744,202775,2011,,,,
5989,Gary Flowers,1610612744,202956,2011,,,,
5990,Julian Khazzouh,1610612744,202961,2011,,,,
5991,Tim Pickett,1610612744,2773,2011,,,,
5992,Tommy Mitchell,1610612744,202959,2011,,,,
5993,Tommy Smith,1610612744,2596,2011,,,,
5994,Adrian Oliver,1610612758,202935,2011,,,,
5995,Lawrence Hill,1610612758,202797,2011,,,,
5996,Brian Hamilton,1610612765,201266,2011,,,,
5997,Tristan Thompson,1610612739,202770,2011,,,,
5998,Jan Vesely,1610612764,1962936483,2011,,,,
5999,Larry Owens,1610612764,202082,2011,,,,
6000,Brian Skinner,1610612763,1962936489,2011,,,,
6001,Josh Davis,1610612763,201820,2011,,,,
6002,David Andersen,1610612740,2431,2011,,,,
6003,Justin Dentmon,1610612740,202458,2011,,,,
6004,Moses Ehambe,1610612740,201792,2011,,,,
6005,Terrico White,1610612740,202358,2011,USA,6-5,213,2010
6006,Brandon Rush,1610612754,201575,2011,USA,6-6,225,2008
6007,Darnell Lazare,1610612754,202175,2011,,,,
6016,DeShawn Stevenson,1610612742,2052,2010,,,,
6017,Corey Brewer,1610612742,201147,2010,USA,6-9,188,2007
6019,Peja Stojakovic,1610612742,978,2010,,,,
6028,Eddie House,1610612748,2067,2010,,,,
6029,Mike Bibby,1610612748,1710,2010,,,,
6030,Erick Dampier,1610612748,956,2010,,,,
6033,Zydrunas Ilgauskas,1610612748,980,2010,,,,
6037,Keith Bogans,1610612741,2586,2010,,,,
6041,Kurt Thomas,1610612741,703,2010,,,,
6044,Rasual Butler,1610612741,2446,2010,USA,6-7,215,2002
6057,Nate Robinson,1610612760,101126,2010,USA,5-9,180,2005
6059,Jamaal Magloire,1610612748,2048,2010,,,,
6065,Shane Battier,1610612763,2203,2010,,,,
6069,Leon Powe,1610612763,200796,2010,,,,
6071,Ish Smith,1610612763,202397,2010,USA,6-0,175,Undrafted
6077,Jamal Crawford,1610612737,2037,2010,USA,6-5,200,2000
6080,Hilton Armstrong,1610612737,200756,2010,,,,
6082,Josh Powell,1610612737,2694,2010,USA,6-9,240,Undrafted
6090,Glen Davis,1610612738,201175,2010,USA,6-9,289,2007
6091,Nenad Krstic,1610612738,2420,2010,,,,
6092,Delonte West,1610612738,2753,2010,,,,
6093,Carlos Arroyo,1610612738,2306,2010,,,,
6094,Troy Murphy,1610612738,2211,2010,,,,
6095,Von Wafer,1610612738,101144,2010,,,,
6096,Shaquille O'Neal,1610612738,406,2010,,,,
6102,Lamar Odom,1610612747,1885,2010,,,,
6103,Shannon Brown,1610612747,200769,2010,USA,6-3,215,2006
6106,Joe Smith,1610612747,693,2010,,,,
6107,Trey Johnson,1610612747,201234,2010,,,,
6111,Antonio McDyess,1610612759,686,2010,,,,
6114,George Hill,1610612759,201588,2010,USA,6-4,188,2008
6122,Brandon Bass,1610612753,101138,2010,USA,6-8,250,2005
6128,Gilbert Arenas,1610612753,2240,2010,,,,
6130,Malik Allen,1610612753,2124,2010,,,,
6138,Chris Paul,1610612740,101108,2010,USA,6-0,175,2005
6139,Aaron Gray,1610612740,201189,2010,USA,7-0,270,2007
6140,Willie Green,1610612740,2584,2010,USA,6-3,205,2003
6143,DJ Mbenga,1610612740,2788,2010,,,,
6145,Patrick Ewing,1610612740,201607,2010,,,,
6150,Andre Miller,1610612757,1889,2010,USA,6-3,200,1999
6153,Brandon Roy,1610612757,200750,2010,,,,
6154,Rudy Fernandez,1610612757,201164,2010,,,,
6155,Earl Barron,1610612757,2853,2010,USA,7-0,250,Undrafted
6157,Patty Mills,1610612757,201988,2010,Australia,6-0,180,2009
6167,Antonio Daniels,1610612755,1498,2010,,,,
6171,Kenyon Martin,1610612743,2030,2010,USA,6-9,225,2000
6175,JR Smith,1610612743,2747,2010,USA,6-6,220,2004
6177,Raymond Felton,1610612743,101109,2010,USA,6-1,205,2005
6180,Gary Forbes,1610612743,201814,2010,,,,
6189,Mike Dunleavy,1610612754,2399,2010,USA,6-9,230,2002
6190,Josh McRoberts,1610612754,201177,2010,USA,6-10,240,2007
6193,T.J. Ford,1610612754,2551,2010,,,,
6197,Ronny Turiaf,1610612752,101142,2010,France,6-10,249,2005
6202,Shawne Williams,1610612752,200761,2010,USA,6-10,230,2006
6203,Anthony Carter,1610612752,1853,2010,,,,
6204,Roger Mason Jr.,1610612752,2427,2010,,,,
6205,Derrick Brown,1610612752,201974,2010,,,,
6206,Shelden Williams,1610612752,200749,2010,,,,
6207,Etan Thomas,1610612737,2041,2010,,,,
6208,Theo Ratliff,1610612747,689,2010,,,,
6211,Chauncey Billups,1610612752,1497,2010,,,,
6216,Reggie Williams,1610612744,202130,2010,USA,6-6,205,Undrafted
6218,Jeremy Lin,1610612744,202391,2010,USA,6-3,200,Undrafted
6219,Lou Amundson,1610612744,200811,2010,USA,6-9,220,Undrafted
6220,Vladimir Radmanovic,1610612744,2209,2010,,,,
6221,Al Thornton,1610612744,201154,2010,,,,
6222,Jeff Adrien,1610612744,202399,2010,USA,,,Undrafted
6223,Charlie Bell,1610612744,2294,2010,,,,
6230,Brad Miller,1610612745,1802,2010,,,,
6233,Marqus Blakely,1610612745,202392,2010,,,,
6246,Jonny Flynn,1610612750,201938,2010,,,,
6252,John Salmons,1610612749,2422,2010,USA,6-6,210,2002
6255,Michael Redd,1610612749,2072,2010,,,,
6256,Keyon Dooling,1610612749,2039,2010,,,,
6257,Corey Maggette,1610612749,1894,2010,,,,
6259,Earl Boykins,1610612749,1863,2010,,,,
6260,Chris Douglas-Roberts,1610612749,201604,2010,USA,6-7,210,2008
6261,Byron Mullens,1610612760,201957,2010,,,,
6262,Jamario Moon,1610612746,200081,2010,,,,
6265,Eric Gordon,1610612746,201569,2010,USA,6-3,215,2008
6267,Craig Smith,1610612746,200783,2010,,,,
6268,Al-Farouq Aminu,1610612746,202329,2010,USA,6-8,220,2010
6270,Ike Diogu,1610612746,101113,2010,,,,
6273,Willie Warren,1610612746,202378,2010,,,,
6279,Vince Carter,1610612756,1713,2010,USA,6-6,220,1998
6283,Aaron Brooks,1610612756,201166,2010,USA,6-0,161,2007
6284,Zabian Dowdell,1610612756,202220,2010,,,,
6286,Derrick Caracter,1610612747,202382,2010,,,,
6289,Samuel Dalembert,1610612758,2223,2010,Haiti,6-11,255,2001
6293,Beno Udrih,1610612758,2757,2010,Slovenia,6-3,205,2004
6296,Darnell Jackson,1610612758,201616,2010,,,,
6297,Pooh Jeter,1610612758,200817,2010,,,,
6298,Jermaine Taylor,1610612758,201966,2010,,,,
6300,Dan Gadzuric,1610612751,2429,2010,,,,
6302,Sasha Vujacic,1610612751,2756,2010,Slovenia,6-7,195,2004
6305,Ben Uzoh,1610612751,202386,2010,,,,
6306,Travis Outlaw,1610612751,2566,2010,USA,6-9,207,2003
6307,Brandan Wright,1610612751,201148,2010,USA,6-10,235,2007
6310,Mario West,1610612751,201238,2010,,,,
6312,Melvin Ely,1610612743,2408,2010,,,,
6318,Francisco Elson,1610612762,1922,2010,,,,
6322,Kyrylo Fesenko,1610612762,201178,2010,,,,
6324,Ronnie Price,1610612762,101179,2010,USA,6-2,190,Undrafted
6327,Joey Dorsey,1610612761,201595,2010,USA,,,2008
6331,Alexis Ajinca,1610612761,201582,2010,France,7-2,248,2008
6333,Julian Wright,1610612761,201153,2010,,,,
6335,Reggie Evans,1610612761,2501,2010,USA,6-8,245,Undrafted
6337,Sonny Weems,1610612761,201603,2010,USA,6-6,205,2008
6338,Solomon Jones,1610612754,200780,2010,,,,
6339,James Posey,1610612754,1899,2010,,,,
6342,Chris Wilcox,1610612765,2404,2010,,,,
6343,Richard Hamilton,1610612765,1888,2010,,,,
6347,DaJuan Summers,1610612765,201969,2010,USA,6-8,240,2009
6350,Tracy McGrady,1610612765,1503,2010,,,,
6352,Jason Kapono,1610612755,2574,2010,USA,6-8,215,2003
6353,Darius Songaila,1610612755,2443,2010,,,,
6360,Yi Jianlian,1610612764,201146,2010,China,7-0,250,2007
6362,Othyus Jeffers,1610612764,201785,2010,,,,
6364,Mustafa Shakur,1610612764,201203,2010,,,,
6367,JJ Hickson,1610612739,201581,2010,USA,6-9,242,2008
6375,Joey Graham,1610612739,101121,2010,,,,
6376,Baron Davis,1610612739,1884,2010,,,,
6378,Dante Cunningham,1610612766,201967,2010,USA,6-8,230,2009
6380,Kwame Brown,1610612766,2198,2010,,,,
6383,Dominic McGuire,1610612766,201187,2010,,,,
6385,Garrett Temple,1610612766,202066,2010,USA,6-6,195,Undrafted
6387,Stephen Jackson,1610612766,1536,2010,,,,
6392,Chris Quinn,1610612759,200809,2010,,,,
6393,Mike Harris,1610612745,200839,2010,,,,
6394,Andrei Kirilenko,1610612762,1905,2010,Russia,6-9,235,1999
6396,DeMarre Carroll,1610612745,201960,2010,USA,6-6,215,2009
6397,Kyle Weaver,1610612762,201602,2010,,,,
6399,Chris Kaman,1610612746,2549,2010,USA,7-0,265,2003
6401,Sebastian Telfair,1610612750,2742,2010,USA,6-0,170,2004
6413,Shaun Livingston,1610612766,2733,2010,USA,6-7,192,2004
6414,Acie Law,1610612744,201151,2010,,,,
6415,Quinton Ross,1610612751,2624,2010,,,,
6416,David West,1610612740,2561,2010,USA,6-9,250,2003
6418,Mickael Pietrus,1610612756,2554,2010,,,,
6420,Jarron Collins,1610612757,2260,2010,,,,
6421,Earl Barron,1610612749,2853,2010,USA,7-0,250,Undrafted
6423,Luther Head,1610612758,101129,2010,,,,
6425,Marcus Cousin,1610612762,202408,2010,,,,
6426,Josh Howard,1610612764,2572,2010,,,,
6428,Jerel McNeal,1610612740,202077,2010,USA,6-3,200,Undrafted
6429,Joel Przybilla,1610612766,2038,2010,,,,
6430,Andy Rautins,1610612752,202360,2010,USA,6-4,190,2010
6431,Jason Williams,1610612763,1715,2010,,,,
6433,Chris Johnson,1610612738,202419,2010,USA,6-11,210,Undrafted
6435,Rodney Carney,1610612763,200760,2010,,,,
6437,Carlos Arroyo,1610612748,2306,2010,,,,
6439,Mike Bibby,1610612764,1710,2010,,,,
6440,Rasual Butler,1610612746,2446,2010,USA,6-7,215,2002
6443,Luke Harangody,1610612738,202376,2010,,,,
6444,Kendrick Perkins,1610612738,2570,2010,USA,6-10,270,2003
6445,Nate Robinson,1610612738,101126,2010,USA,5-9,180,2005
6446,Jeff Green,1610612760,201145,2010,USA,6-8,235,2007
6447,Nenad Krstic,1610612760,2420,2010,,,,
6449,Hasheem Thabeet,1610612763,201934,2010,,,,
6450,DeMarre Carroll,1610612763,201960,2010,USA,6-6,215,2009
6451,Corey Brewer,1610612752,201147,2010,USA,6-9,188,2007
6452,Al Thornton,1610612764,201154,2010,,,,
6453,Shane Battier,1610612745,2203,2010,,,,
6456,Jamario Moon,1610612739,200081,2010,,,,
6457,Leon Powe,1610612739,200796,2010,,,,
6459,Dante Cunningham,1610612757,201967,2010,USA,6-8,230,2009
6460,Sean Marks,1610612757,1752,2010,,,,
6461,Semih Erden,1610612738,201623,2010,,,,
6462,Dan Gadzuric,1610612744,2429,2010,,,,
6463,Brandan Wright,1610612744,201148,2010,USA,6-10,235,2007
6465,Carmelo Anthony,1610612743,2546,2010,USA,6-7,238,2003
6466,Renaldo Balkman,1610612743,200764,2010,,,,
6467,Chauncey Billups,1610612743,1497,2010,,,,
6468,Mike Bibby,1610612737,1710,2010,,,,
6469,Maurice Evans,1610612737,2230,2010,,,,
6470,Baron Davis,1610612746,1884,2010,,,,
6471,Gerald Wallace,1610612766,2222,2010,USA,6-7,220,2001
6472,Nazr Mohammed,1610612766,1737,2010,USA,6-10,250,1998
6475,Hilton Armstrong,1610612764,200756,2010,,,,
6476,James Johnson,1610612741,201949,2010,USA,6-7,240,2009
6477,Danilo Gallinari,1610612752,201568,2010,Italy,6-10,236,2008
6478,Timofey Mozgov,1610612752,202389,2010,Russia,7-1,275,Undrafted
6480,Wilson Chandler,1610612752,201163,2010,USA,6-8,235,2007
6481,Anthony Randolph,1610612752,201576,2010,,,,
6482,Marcus Thornton,1610612740,201977,2010,USA,6-4,205,2009
6483,Deron Williams,1610612762,101114,2010,USA,6-3,200,2005
6485,Shelden Williams,1610612743,200749,2010,,,,
6487,Kosta Koufos,1610612750,201585,2010,USA,7-0,245,2008
6489,Derrick Favors,1610612751,202324,2010,USA,6-9,265,2010
6490,Devin Harris,1610612751,2734,2010,USA,6-3,185,2004
6491,Trey Johnson,1610612761,201234,2010,,,,
6492,Kirk Hinrich,1610612764,2550,2010,USA,6-4,190,2003
6494,DJ White,1610612760,201591,2010,,,,
6495,Sherron Collins,1610612766,202395,2010,,,,
6496,Garrett Temple,1610612749,202066,2010,USA,6-6,195,Undrafted
6497,Sasha Pavlovic,1610612740,2562,2010,,,,
6499,Jordan Crawford,1610612737,202348,2010,USA,6-5,195,2010
6500,Jared Jeffries,1610612745,2407,2010,,,,
6501,Orien Greene,1610612751,101158,2010,,,,
6503,Larry Owens,1610612759,202082,2010,,,,
6504,Greg Oden,1610612757,201141,2010,,,,
6505,Sasha Pavlovic,1610612742,2562,2010,,,,
6507,Jason Williams,1610612753,1715,2010,,,,
6508,Sundiata Gaines,1610612761,202178,2010,,,,
6510,Jarron Collins,1610612746,2260,2010,,,,
6511,Alexis Ajinca,1610612742,201582,2010,France,7-2,248,2008
6512,Troy Murphy,1610612751,2211,2010,,,,
6513,Gani Lawal,1610612756,202371,2010,,,,
6514,Brian Skinner,1610612749,1730,2010,,,,
6515,Ime Udoka,1610612759,2137,2010,,,,
6516,Ronald Dupree,1610612761,2648,2010,,,,
6517,Steve Novak,1610612742,200779,2010,USA,6-10,225,2006
6518,Rodney Carney,1610612744,200760,2010,,,,
6519,Sundiata Gaines,1610612750,202178,2010,,,,
6520,Caron Butler,1610612742,2406,2010,USA,6-7,228,2002
6521,Lester Hudson,1610612764,201991,2010,USA,6-3,190,2009
6522,Jawad Williams,1610612739,101214,2010,,,,
6524,Alonzo Gee,1610612764,202087,2010,USA,6-6,225,Undrafted
6525,Jason Richardson,1610612756,2202,2010,USA,6-6,225,2001
6526,Hedo Turkoglu,1610612756,2045,2010,Turkey,6-10,220,2000
6527,Earl Clark,1610612756,201947,2010,USA,6-10,234,2009
6528,Gilbert Arenas,1610612764,2240,2010,,,,
6529,Jermaine Taylor,1610612745,201966,2010,,,,
6530,Morris Peterson,1610612760,2050,2010,,,,
6531,Peja Stojakovic,1610612761,978,2010,,,,
6532,Rashard Lewis,1610612753,1740,2010,,,,
6533,Vince Carter,1610612753,1713,2010,USA,6-6,220,1998
6534,Marcin Gortat,1610612753,101162,2010,Poland,6-11,240,2005
